Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,10 4 6 11 3 9 0 7 1 8 5 2,31.70377859464395,39,0.102630615234375,0.95,5.2703638695159626e-39,1000,,,
RRT,0,11 6 7 4 10 0 9 11 3 5 8 1 2,32.18616188704669,39,0.1066427230834961,0.125,,,,7.298681766646763,
GDA,0,3 6 8 5 11 9 0 10 7 4 1 2 3,41.39782075040298,52,0.10627460479736328,,,,0.006201229141599877,,50.763261753131864
SA,1,8 5 11 9 3 6 1 2 4 7 10 0,30.596155534169004,38,0.11574697494506836,0.95,1.4124322451881519e-36,1000,,,
RRT,1,8 5 4 10 7 9 3 6 11 3 1 2 0,37.00798557053262,47,0.08892273902893066,0.125,,,,4.211112900577123,
GDA,1,7 3 11 3 9 0 10 4 2 8 1 6 3 5,35.28555451137487,43,0.24108147621154785,,,,0.006201229141599877,,32.39522103570531
SA,2,10 4 7 8 5 11 3 6 1 9 0 2,35.69403196352529,43,0.10036301612854004,0.95,2.863924902079955e-38,1000,,,
RRT,2,5 8 7 4 10 0 9 11 3 6 1 2,29.45288868619085,38,0.21921610832214355,0.125,,,,6.572320111542551,
GDA,2,10 4 7 9 11 3 6 5 8 5 1 6 9 0 3 2,40.67171659595267,51,0.12339043617248535,,,,0.006201229141599877,,54.285559905562074
