Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,7 5 2 3 9 0 4 1 8 6,22.47603286813174,29,0.12753701210021973,0.95,5.428783016305185e-52,1000,,,
RRT,0,7 2 3 9 4 5 8 1 6 0,25.226022052342604,30,0.21323895454406738,0.125,,,,4.454080745352725,
GDA,0,8 9 7 3 4 2 5 6 1 0,44.36330966436747,57,0.11844491958618164,,,,0.004436330966436747,,39.92697869793266
SA,1,7 2 3 9 4 5 1 8 6 0,24.102916426724942,28,0.07799077033996582,0.95,1.713409387083847e-29,1000,,,
RRT,1,9 3 0 2 0 4 5 1 8 6 7,23.17830551277821,28,0.15439915657043457,0.125,,,,6.139562289391818,
GDA,1,8 9 7 3 4 2 5 6 1 0,44.36330966436747,57,0.13072919845581055,,,,0.004436330966436747,,39.92697869793266
SA,2,3 9 2 4 5 7 6 8 1 0,25.31375520796336,29,0.07308769226074219,0.95,3.782318618639577e-25,1000,,,
RRT,2,5 4 2 9 3 0 8 1 6 7,25.530126776182666,32,0.10997629165649414,0.125,,,,6.90858753103609,
GDA,2,8 9 7 3 4 2 5 6 1 0,44.36330966436747,57,0.11356043815612793,,,,0.004436330966436747,,39.92697869793266
