Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,14 15 4 6 7 10 9 16 17 13 3 2 12 0 11 5 8 1,31.422980574618236,37,0.17735934257507324,0.95,1.9586141516518702e-60,1000,,,
RRT,0,12 3 13 0 5 8 11 14 15 4 7 6 2 10 9 17 1 16 9 0,41.123591902538685,52,0.12295818328857422,0.125,,,,5.342936864371466,
GDA,0,11 8 14 15 7 16 9 10 6 4 2 3 17 13 12 5 0 1,43.664481654645485,54,0.22921276092529297,,,,0.0075518442033136795,,49.464579531696465
SA,1,12 2 3 13 17 16 9 10 7 6 4 15 14 11 0 5 8 1,32.585258234786615,39,0.2387709617614746,0.95,2.565759796266325e-85,1000,,,
RRT,1,7 4 15 5 8 11 14 6 7 10 9 3 13 17 1 16 2 12 0,42.23706726731531,52,0.16481637954711914,0.125,,,,9.916928910740438,
GDA,1,7 8 11 5 15 14 6 16 9 17 13 2 3 10 4 12 0 1,56.55708291736632,70,0.11247801780700684,,,,0.0075518442033136795,,67.80045725734375
SA,2,5 8 11 14 15 4 6 7 10 9 16 17 13 3 2 12 0 1,32.585258234786615,39,0.21627140045166016,0.95,4.272025103801837e-49,1000,,,
RRT,2,11 8 5 14 15 4 7 6 2 17 13 16 9 10 3 12 0 1,42.462510250292404,54,0.1880207061767578,0.125,,,,6.280083275677768,
GDA,2,16 9 10 13 12 4 2 7 6 7 15 5 8 11 0 3 16 1 17 3 14,48.93510121152396,61,0.17457008361816406,,,,0.0075518442033136795,,53.18763872392972
