Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,5 6 4 7 3 1 2 0,32.00291707237567,41,60.000001668930054,0.95,1000,1000,,,
RRT,0,5 6 4 7 3 1 2 0,32.00291707237567,41,60.00000071525574,0.125,,,,4.000364634046959,
GDA,0,5 6 4 7 3 1 2 0,32.00291707237567,41,60.00000214576721,,,,0.003200291707237567,,32.00291707237567
SA,1,5 6 4 7 3 1 2 0,32.00291707237567,41,60.000003814697266,0.95,1000,1000,,,
RRT,1,5 6 4 7 3 1 2 0,32.00291707237567,41,60.000001192092896,0.125,,,,4.000364634046959,
GDA,1,5 6 4 7 3 1 2 0,32.00291707237567,41,60.00000524520874,,,,0.003200291707237567,,32.00291707237567
SA,2,5 6 4 7 3 1 2 0,32.00291707237567,41,60.00001049041748,0.95,1000,1000,,,
RRT,2,5 6 4 7 3 1 2 0,32.00291707237567,41,60.00000214576721,0.125,,,,4.000364634046959,
GDA,2,5 6 4 7 3 1 2 0,32.00291707237567,41,60.000009298324585,,,,0.003200291707237567,,32.00291707237567
