Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,2 4 15 17 7 11 8 10 5 6 16 12 0 14 13 9 1 3,33.8875239250389,42,0.2223367691040039,0.95,7.65591378302533e-73,1000,,,
RRT,0,13 14 13 12 16 6 5 10 8 7 17 11 9 15 4 2 3 0 1,42.92028317787502,55,0.1299118995666504,0.125,,,,5.422308747817461,
GDA,0,17 5 6 16 13 9 15 17 8 7 11 17 4 2 3 0 14 10 1 10 12,54.83063623352261,71,0.1336069107055664,,,,0.007961800657173024,,69.77722095946729
SA,1,8 17 11 7 4 15 10 5 16 12 13 14 0 3 2 9 1 6,36.841779180868684,44,0.1307358741760254,0.95,1.0746631671583004e-39,1000,,,
RRT,1,10 8 11 7 15 17 4 9 12 16 6 5 13 3 0 14 2 1,40.82112847691957,52,0.30075764656066895,0.125,,,,8.419443964265191,
GDA,1,8 10 9 17 11 7 15 4 13 14 5 16 6 0 12 3 2 1,48.57125284849312,62,0.2947816848754883,,,,0.007961800657173024,,53.726230834611215
SA,2,4 15 7 11 17 8 10 5 6 13 14 0 12 3 2 9 1 16,36.03510455970172,44,0.18947958946228027,0.95,2.2844311434924862e-60,1000,,,
RRT,2,6 5 16 12 3 9 4 15 8 10 13 2 14 0 7 17 11 1,48.15448917742995,59,0.16392016410827637,0.125,,,,4.236850066330808,
GDA,2,2 4 9 17 11 7 15 12 13 14 8 10 3 0 5 6 16 1,55.55289788163547,72,0.11379837989807129,,,,0.007961800657173024,,69.45874893318046
