Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,4 27 29 7 8 26 2 15 22 3 5 25 12 13 31 21 9 32 30 19 11 24 28 16 10 18 14 20 6 1 33 23 17 0,47.42683077877179,57,0.6171591281890869,0.95,3.004193231808968e-130,1000,,,
RRT,0,27 4 9 5 3 5 29 8 7 26 23 15 6 14 18 17 33 22 2 25 13 31 12 21 32 10 20 28 16 30 11 24 0 19 1,81.16989676738464,102,0.5072176456451416,0.125,,,,8.148059246914734,
GDA,0,5 3 2 7 26 8 29 27 4 12 25 13 31 21 9 32 24 28 11 19 30 16 14 10 20 33 23 17 6 15 22 18 1 0,62.061244393939745,74,0.7495710849761963,,,,0.018392343331081088,,50.10074323387309
SA,1,4 27 29 7 26 8 23 17 33 15 3 5 13 25 12 31 21 9 19 30 32 22 18 10 28 24 11 16 14 1 6 20 0 2,55.566667804615754,66,0.7123172283172607,0.95,4.851379385386696e-136,1000,,,
RRT,1,19 11 28 18 23 6 20 33 26 7 29 8 15 2 5 4 25 21 31 13 12 9 3 22 16 15 17 14 10 32 1 30 0 24 27,88.03003741124218,112,0.33132147789001465,0.125,,,,7.3391381800863025,
GDA,1,5 3 15 2 3 9 21 13 12 25 4 27 7 29 8 26 23 17 33 14 18 10 22 32 28 24 11 19 30 16 20 1 6 0 31,66.91215886198896,79,0.7192809581756592,,,,0.018392343331081088,,49.78807339724474
SA,2,13 25 12 31 21 9 3 5 4 27 29 7 26 2 15 23 17 33 6 20 14 18 22 10 16 32 30 19 11 24 0 28 1 8,51.47818046177878,61,0.6238815784454346,0.95,1.4899497559966013e-127,1000,,,
RRT,2,22 9 12 21 31 13 5 4 25 27 29 7 26 8 15 2 16 24 11 6 20 17 23 18 3 32 30 19 28 10 14 1 33 0,77.39086752660802,94,0.5730972290039062,0.125,,,,6.810529581664924,
GDA,2,18 3 21 31 13 12 25 27 4 29 15 7 2 8 26 23 33 6 22 10 28 16 24 11 19 9 5 30 32 1 20 14 0 17,75.81052960837985,95,0.7956326007843018,,,,0.018392343331081088,,61.246503292507285
