Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,5 6 7 4 0 1 3 2,19.11770732366439,25,0.10792016983032227,0.95,1.4364182349939337e-33,1000,,,
RRT,0,5 6 7 4 0 1 3 2,19.11770732366439,25,0.12461566925048828,0.125,,,,3.709806127974102,
GDA,0,4 7 6 5 3 0 1 2,25.423808416961958,33,2.861778497695923,,,,0.0025423808416961957,,22.881427575265956
SA,1,5 6 7 4 0 1 3 2,19.11770732366439,25,0.10907506942749023,0.95,1.3268312909697729e-38,1000,,,
RRT,1,5 6 7 4 0 1 3 2,19.11770732366439,25,0.09556698799133301,0.125,,,,5.500947952414991,
GDA,1,4 7 6 5 3 0 1 2,25.423808416961958,33,2.774524450302124,,,,0.0025423808416961957,,22.881427575265956
SA,2,7 4 0 1 6 5 2 3,19.631691109702025,25,0.11680364608764648,0.95,6.2213100406910165e-46,1000,,,
RRT,2,5 6 7 4 0 1 3 2,19.11770732366439,25,0.09002089500427246,0.125,,,,4.2769470653380495,
GDA,2,4 7 6 5 3 0 1 2,25.423808416961958,33,2.549074649810791,,,,0.0025423808416961957,,22.881427575265956
