Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,6 4 5 7 2 0 1 3,33.50389478741039,43,60.00000762939453,0.95,1000,1000,,,
RRT,0,6 4 5 7 2 0 1 3,33.50389478741039,43,60.0000057220459,0.125,,,,4.1879868484262985,
GDA,0,6 4 5 7 2 0 1 3,33.50389478741039,43,60.000001668930054,,,,0.0033503894787410386,,33.50389478741039
SA,1,6 4 5 7 2 0 1 3,33.50389478741039,43,60.000009298324585,0.95,1000,1000,,,
RRT,1,6 4 5 7 2 0 1 3,33.50389478741039,43,60.000001668930054,0.125,,,,4.1879868484262985,
GDA,1,6 4 5 7 2 0 1 3,33.50389478741039,43,60.000001192092896,,,,0.0033503894787410386,,33.50389478741039
SA,2,6 4 5 7 2 0 1 3,33.50389478741039,43,60.00102138519287,0.95,1000,1000,,,
RRT,2,6 4 5 7 2 0 1 3,33.50389478741039,43,60.00000810623169,0.125,,,,4.1879868484262985,
GDA,2,6 4 5 7 2 0 1 3,33.50389478741039,43,60.000009298324585,,,,0.0033503894787410386,,33.50389478741039
