Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,5 3 1 4 0 2,10.39834563766817,12,0.05727410316467285,0.95,1.9416233193192999e-25,1000,,,
RRT,0,5 3 1 4 0 2,10.39834563766817,12,0.04485440254211426,0.125,,,,3.872014536646044,
GDA,0,2 5 3 4 0 1,12.79669127533634,16,0.09455132484436035,,,,0.001279669127533634,,11.517022147802262
SA,1,2 5 3 1 4 0,11.56062329783655,14,0.05148124694824219,0.95,5.174331404100857e-24,1000,,,
RRT,1,5 3 1 4 0 2,10.39834563766817,12,0.05641293525695801,0.125,,,,3.382650876134021,
GDA,1,2 5 3 1 4 0,11.56062329783655,14,0.0418858528137207,,,,0.001279669127533634,,11.470954059211035
SA,2,4 1 3 5 2 0,11.56062329783655,14,0.059658050537109375,0.95,8.497768622794762e-27,1000,,,
RRT,2,2 5 3 1 4 0,11.56062329783655,14,0.05381608009338379,0.125,,,,4.209718222778079,
GDA,2,2 5 3 4 0 1,12.79669127533634,16,0.09866905212402344,,,,0.001279669127533634,,11.517022147802262
