Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,11 8 6 5 4 10 0 9 7 2 3 1,28.949685018103207,36,0.11349320411682129,0.95,3.0316271126033256e-37,1000,,,
RRT,0,9 4 5 10 6 11 2 3 7 1 0 8,33.9529007139174,42,0.09932327270507812,0.125,,,,4.12117658742439,
GDA,0,11 8 6 5 4 10 2 7 9 0 1 3,34.56545812396712,44,0.21707868576049805,,,,0.00601647504106396,,37.38035943012663
SA,1,5 4 10 6 8 11 2 3 7 1 0 9,28.342582136372652,35,0.10249924659729004,0.95,7.084136288658317e-32,1000,,,
RRT,1,10 5 4 10 6 8 11 2 7 1 0 9 3,31.252923894336316,39,0.1314706802368164,0.125,,,,4.633075569956353,
GDA,1,11 8 5 4 6 10 0 9 7 2 3 1,31.040991521640347,38,0.24629783630371094,,,,0.00601647504106396,,29.55292540170113
SA,2,5 4 10 6 8 11 2 3 7 1 0 9,28.342582136372652,35,0.12569165229797363,0.95,1.7934933660601475e-30,1000,,,
RRT,2,8 11 7 6 5 4 10 0 9 2 3 1,30.667137456709412,39,0.11460709571838379,0.125,,,,4.193184712819571,
GDA,2,5 4 10 6 1 7 2 11 8 1 0 9 3,29.45354552482872,37,0.2294025421142578,,,,0.00601647504106396,,31.91138361779859
