Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,34 25 31 33 18 27 4 14 29 22 16 7 32 19 26 8 28 6 13 35 24 21 17 2 30 10 9 11 12 5 15 23 0 20 3 1,58.06396689940568,67,0.48723435401916504,0.95,1.4201145615565018e-99,1000,,,
RRT,0,13 19 26 8 28 6 21 24 11 12 4 14 33 15 34 23 20 16 7 22 31 5 35 9 10 18 2 30 25 0 27 29 14 32 3 1 17,80.39390988788378,102,0.568256139755249,0.125,,,,7.25476735578165,
GDA,0,31 33 25 15 34 23 20 16 7 32 14 27 18 4 29 5 30 24 28 13 26 19 35 24 11 17 2 21 10 12 9 34 0 22 3 8 1 6,91.40403316719589,114,0.614548921585083,,,,0.015548454308882173,,80.04344278211352
SA,1,32 7 22 29 14 4 27 5 18 33 31 25 34 15 12 35 24 11 10 30 2 17 9 21 13 6 28 8 19 26 1 3 16 20 0 23,57.142342260614456,67,0.9649722576141357,0.95,3.249185647994747e-180,1000,,,
RRT,1,23 25 31 34 9 5 18 11 12 35 13 21 6 28 1 26 4 14 22 20 16 32 24 11 10 2 30 15 27 7 29 14 3 19 8 1 33 0 17,85.6294864001899,109,0.39644932746887207,0.125,,,,7.244701458942563,
GDA,1,21 12 5 18 33 27 22 20 16 32 7 4 14 19 26 6 13 35 24 18 11 17 9 10 2 30 15 31 25 34 23 0 29 8 1 28 3,65.12558846979748,82,0.7820792198181152,,,,0.015548454308882173,,49.66176306255295
SA,2,30 9 10 18 5 12 11 24 35 13 6 28 8 26 19 32 7 22 16 20 29 14 4 27 33 31 25 0 23 34 15 2 17 21 1 3,55.190809510250595,63,1.0361442565917969,0.95,1.9942115957459424e-203,1000,,,
RRT,2,25 34 29 22 4 31 23 27 14 20 16 32 7 19 15 5 24 11 21 9 35 12 5 33 18 17 2 30 10 13 6 28 8 26 3 1 0,90.16579088149388,106,0.34618067741394043,0.125,,,,6.508092079061423,
GDA,2,14 27 5 12 33 15 30 34 25 16 22 32 7 20 29 4 23 31 18 10 9 2 17 11 24 21 35 13 19 26 8 28 6 1 3 0,69.46231253707386,84,0.7398045063018799,,,,0.015548454308882173,,55.02597979911815
