Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,34 11 29 17 35 32 30 22 4 13 19 12 23 8 28 21 7 16 20 27 15 33 6 9 5 10 24 18 14 0 31 25 1 26 3 2,51.96618434148327,62,0.6501054763793945,0.95,1.3286383177613291e-120,1000,,,
RRT,0,21 7 28 8 23 15 18 24 9 10 33 5 6 25 26 16 27 20 31 12 4 19 13 29 32 11 35 17 30 22 34 2 14 0 3 1,80.25793826118166,104,0.6797933578491211,0.125,,,,7.983850086036183,
GDA,0,31 7 6 4 15 8 21 29 5 13 23 14 24 28 10 16 35 22 25 26 11 19 33 20 17 27 9 30 34 12 32 18 0 2 1 3,188.9675497557363,236,0.2865476608276367,,,,0.018896754975573627,,170.07079478016465
SA,1,21 7 16 27 20 28 8 23 12 19 4 22 30 11 32 35 17 18 24 10 5 9 6 15 33 25 31 34 2 29 14 0 3 26 1 13,53.72082114889806,65,0.5852293968200684,0.95,1.3741474785275e-114,1000,,,
RRT,1,35 17 22 4 34 11 18 6 10 24 5 15 33 14 25 26 9 15 20 28 8 28 23 12 19 13 29 32 2 30 31 1 7 21 27 3 0 16,90.35349412421459,113,0.441831111907959,0.125,,,,8.246493934311257,
GDA,1,31 7 6 4 15 8 21 29 5 13 23 14 24 28 10 16 35 22 25 26 11 19 33 20 17 27 9 30 34 12 32 18 0 2 1 3,188.9675497557363,236,0.3290729522705078,,,,0.018896754975573627,,170.07079478016465
SA,2,27 16 7 21 28 8 20 26 33 15 6 9 5 10 24 18 14 17 35 32 30 22 11 29 2 34 4 13 19 12 23 1 25 31 0 3,55.905586152369466,67,0.49164390563964844,0.95,8.689082981908752e-87,1000,,,
RRT,2,7 28 17 11 34 29 35 32 14 18 10 24 5 9 15 33 26 16 27 31 21 20 23 8 19 13 12 4 22 30 2 0 1 25 6 3,86.26845895540052,105,0.8601498603820801,0.125,,,,9.208143182520082,
GDA,2,14 18 35 32 29 31 34 22 30 19 4 13 23 12 21 28 8 7 9 33 26 16 20 27 5 6 10 24 17 25 2 0 15 33 1 3 11,87.39847490601531,106,0.704139232635498,,,,0.018896754975573627,,71.56201109250969
