Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,30 22 19 6 25 21 24 8 17 27 16 4 11 20 28 31 10 9 23 32 15 12 14 5 13 33 26 29 18 7 3 2 1 0,50.236664103192524,60,0.3879363536834717,0.95,5.026282438927485e-84,1000,,,
RRT,0,22 20 21 25 24 6 19 24 8 17 7 2 3 18 26 10 32 15 12 23 5 9 14 29 33 13 31 30 16 8 24 11 28 4 0 27 1,80.05300349093558,98,0.25898122787475586,0.125,,,,6.387999544186701,
GDA,0,15 32 23 12 14 9 28 11 20 22 8 17 24 6 25 21 19 7 3 2 4 10 31 13 5 33 26 29 18 1 30 16 27 0,60.25399852593455,74,0.6414155960083008,,,,0.015061667602012966,,47.86597963918173
SA,1,30 27 16 4 28 11 20 17 22 19 6 25 21 24 8 7 3 18 29 26 33 13 5 15 32 23 12 14 9 10 31 2 1 0,45.36505818199175,50,0.8568966388702393,0.95,1.5320693639081958e-186,1000,,,
RRT,1,33 26 18 29 31 2 7 13 14 5 23 32 15 12 9 28 22 3 10 16 27 4 20 11 30 25 19 6 8 24 17 1 21 0,75.70682706028848,93,0.4087960720062256,0.125,,,,11.720298347101716,
GDA,1,21 6 19 25 24 8 24 17 22 28 4 16 27 30 11 20 33 13 29 26 5 23 15 32 12 14 9 10 31 18 7 3 2 1 0,58.02580934461629,68,0.7072346210479736,,,,0.015061667602012966,,47.42919127872338
SA,2,33 26 18 7 3 2 29 13 14 5 15 32 23 12 9 10 31 28 11 22 19 6 25 21 24 8 17 20 1 4 16 27 30 0,49.48747567686422,57,0.43360185623168945,0.95,2.5513981350787287e-86,1000,,,
RRT,2,4 30 27 16 20 3 2 33 18 7 31 13 14 5 26 9 15 32 23 12 10 29 24 8 21 25 6 19 21 17 22 11 28 1 0,74.66144407642904,92,0.5069220066070557,0.125,,,,7.495340664141158,
GDA,2,30 4 16 27 22 17 8 21 24 6 25 19 11 10 31 26 33 5 15 23 32 12 14 9 13 29 18 7 3 1 28 20 2 0,61.27389855113429,75,0.7228362560272217,,,,0.015061667602012966,,49.34202306417892
