Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,5 11 6 10 8 2 7 4 1 3 0 9,30.85087666058729,40,0.12443900108337402,0.95,1.943128474826416e-34,1000,,,
RRT,0,9 7 8 10 6 11 5 4 1 3 0 2,31.086944638087076,41,0.09457921981811523,0.125,,,,3.0568617039715527,
GDA,0,8 9 11 6 7 10 5 4 3 0 1 2,59.34461431003471,77,3.881380558013916,,,,0.005934461431003471,,53.410152879031195
SA,1,6 10 8 7 9 1 4 5 3 11 0 2,25.72224411936706,32,0.13848376274108887,0.95,4.397027104970976e-53,1000,,,
RRT,1,10 6 8 4 7 9 1 5 3 0 11 2,28.969858747383984,37,0.09678173065185547,0.125,,,,2.9588543400058254,
GDA,1,8 9 11 6 7 10 5 4 3 0 1 2,59.34461431003471,77,4.1818528175354,,,,0.005934461431003471,,53.410152879031195
SA,2,9 7 8 6 10 2 1 4 3 11 0 5,29.686074230319797,39,0.2036426067352295,0.95,5.760049961608298e-78,1000,,,
RRT,2,6 10 8 7 9 4 5 1 2 8 3 11 0,32.456427958199555,42,0.10580205917358398,0.125,,,,5.3694134467213255,
GDA,2,8 9 11 6 7 10 5 4 3 0 1 2,59.34461431003471,77,4.251424789428711,,,,0.005934461431003471,,53.410152879031195
