Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,3 2 5 4 1 0,9.773387165490545,12,0.08766651153564453,0.95,9.148130360640541e-23,1000,,,
RRT,0,3 2 5 4 1 0,9.773387165490545,12,0.05121493339538574,0.125,,,,3.5357801707715373,
GDA,0,3 2 5 4 1 0,9.773387165490545,12,0.058126211166381836,,,,0.0010935664825658924,,9.837724077162015
SA,1,3 2 5 4 1 0,9.773387165490545,12,0.058302879333496094,0.95,2.597227912404546e-28,1000,,,
RRT,1,3 2 5 4 1 0,9.773387165490545,12,0.039580345153808594,0.125,,,,2.171825425250444,
GDA,1,3 2 5 4 1 0,9.773387165490545,12,0.04246020317077637,,,,0.0010935664825658924,,9.839911210127148
SA,2,3 2 5 4 1 0,9.773387165490545,12,0.06592249870300293,0.95,2.1513831793011633e-25,1000,,,
RRT,2,3 2 5 4 1 0,9.773387165490545,12,0.03769373893737793,0.125,,,,2.4955703221033416,
GDA,2,3 2 5 4 1 0,9.773387165490545,12,0.04574918746948242,,,,0.0010935664825658924,,9.841004776609715
