Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00000500679016,0.95,1000,1000,,,
RRT,0,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00000214576721,0.125,,,,8.37366374921629,
GDA,0,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00001096725464,,,,0.006698930999373032,,66.98930999373032
SA,1,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00000023841858,0.95,1000,1000,,,
RRT,1,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.000009059906006,0.125,,,,8.37366374921629,
GDA,1,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00000190734863,,,,0.006698930999373032,,66.98930999373032
SA,2,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00000739097595,0.95,1000,1000,,,
RRT,2,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.000001430511475,0.125,,,,8.37366374921629,
GDA,2,11 14 13 9 15 10 12 8 5 3 0 4 7 1 6 2,66.98930999373032,83,60.00000810623169,,,,0.006698930999373032,,66.98930999373032
