Method,Run,BestSol,EuclideanCost,ManhattanCost,ExecutionTime,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,7 2 4 6 0 3 8 1 5 9,20.47488910564186,25,0.08334088325500488,0.95,2.2791266645082368e-33,1000,,,
RRT,0,7 6 4 2 5 8 1 3 0 9,21.596256060378558,29,0.10773444175720215,0.125,,,,6.340936958621062,
GDA,0,6 4 2 7 5 8 0 3 9 1,24.346058829054805,30,0.08630132675170898,,,,0.004346690987718985,,35.538545515594436
SA,1,8 5 7 2 4 6 9 0 3 1,21.496288123495475,27,0.08977270126342773,0.95,8.268993082778965e-41,1000,,,
RRT,1,2 4 6 9 0 3 8 5 1 7,21.596069644843936,27,0.09832453727722168,0.125,,,,5.134584051128272,
GDA,1,7 2 4 6 9 0 3 8 1 5,21.010283207217032,27,0.1960301399230957,,,,0.004346690987718985,,22.37241851379243
SA,2,7 2 4 6 9 0 3 1 8 5,20.62511840008253,27,0.14122891426086426,0.95,2.084974783533319e-58,1000,,,
RRT,2,5 2 4 6 9 0 3 8 1 7,21.453556822512642,28,0.09600949287414551,0.125,,,,2.7732643354239475,
GDA,2,7 2 4 6 9 0 3 8 5 1,22.758347305012315,29,0.04852914810180664,,,,0.004346690987718985,,38.90723103107494
