Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,14 18 10 8 17 12 4 19 6 16 7 11 9 2 15 5 3 13 1 0,38.49307520050288,48,0.95,2.0865910657680944e-67,1000,,,
RRT,0,10 17 0 12 8 18 14 4 19 11 7 16 15 13 3 1 5 9 15 2 6 0,53.132358692900844,66,0.125,,,,3.4520458400593323,
GDA,0,17 8 18 14 4 13 15 5 3 15 9 12 10 7 11 1 2 5 16 19 0 6,78.96901982688678,101,,,,0.01153894364400943,,102.3158132914281
SA,1,14 18 10 8 12 17 11 4 19 7 16 6 9 5 3 13 1 15 2 0,41.53512966842444,53,0.95,7.146128422098439e-67,1000,,,
RRT,1,4 11 10 8 12 18 14 17 7 16 19 6 15 5 13 3 1 2 9 0,52.02758342679192,64,0.125,,,,5.942798885583284,
GDA,1,10 11 17 12 8 18 14 4 7 19 16 9 6 16 15 5 3 1 2 0 13,64.12153628899509,83,,,,0.01153894364400943,,85.72281233133808
SA,2,18 17 11 4 19 7 16 6 9 15 5 3 13 1 14 10 8 12 0 2,43.216038706511966,52,0.95,9.067058770769766e-52,1000,,,
RRT,2,7 16 19 18 14 8 10 12 17 4 11 9 6 2 15 1 5 3 13 0,48.637782325459824,61,0.125,,,,6.070189065370682,
GDA,2,14 18 12 8 7 19 16 7 17 4 19 6 19 15 13 5 9 2 11 0 17 10 1 3,74.74878175214207,94,,,,0.01153894364400943,,86.58823310463902
