Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,6 9 5 10 24 18 17 35 32 11 34 31 25 33 26 20 16 7 21 28 8 23 12 19 13 4 22 30 2 29 14 0 15 3 27 1,52.60989317173667,63,0.95,1.1318875694270303e-112,1000,,,
RRT,0,13 19 25 28 30 34 10 5 6 9 20 7 21 16 15 26 8 23 4 12 22 11 35 18 17 32 31 2 29 14 0 33 27 3 1 24,91.46487250133173,116,0.125,,,,7.076060830467686,
GDA,0,15 25 27 21 5 9 24 19 26 18 22 23 31 35 30 13 28 14 20 32 6 8 11 17 34 10 4 7 29 33 12 16 1 2 3 0,185.90982503769976,237,,,,0.018590982503769976,,181.1505335167318
SA,1,12 19 13 4 22 30 34 23 8 28 21 7 16 27 20 31 25 26 6 9 5 10 24 18 14 17 35 32 11 29 2 0 33 15 3 1,56.18707252502334,66,0.95,3.4400969968385644e-115,1000,,,
RRT,1,25 35 32 11 30 34 4 13 4 22 19 13 12 23 20 16 7 8 28 27 6 26 14 24 10 5 33 15 17 29 2 9 16 3 1 31 0 18 21,94.30752534832412,118,0.125,,,,7.86512221123818,
GDA,1,15 25 27 21 5 9 24 19 26 18 22 23 31 35 30 13 28 14 20 32 6 8 11 17 34 10 4 7 29 33 12 16 1 2 3 0,185.90982503769976,237,,,,0.018590982503769976,,180.90885074418264
SA,2,34 30 22 4 19 13 12 23 8 28 21 7 16 20 27 15 33 6 9 5 10 24 18 14 17 35 32 11 29 2 31 25 1 26 3 0,51.558543488729676,62,0.95,2.5287874053394444e-115,1000,,,
RRT,2,26 20 31 8 28 21 7 16 3 27 3 9 33 25 23 19 4 13 12 11 17 35 24 5 9 10 6 14 18 2 22 34 30 29 0 15 3 1 32,84.23504621082401,106,0.125,,,,7.7751227848175954,
GDA,2,15 25 27 21 5 9 24 19 26 18 22 23 31 35 30 13 28 14 20 32 6 8 11 17 34 10 4 7 29 33 12 16 1 2 3 0,185.90982503769976,237,,,,0.018590982503769976,,180.7601228841524
