Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,0.95,1000,1000,,,
RRT,0,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,0.125,,,,7.757497865460942,
GDA,0,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,,,,0.006205998292368753,,62.059982923687535
SA,1,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,0.95,1000,1000,,,
RRT,1,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,0.125,,,,7.757497865460942,
GDA,1,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,,,,0.006205998292368753,,62.059982923687535
SA,2,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,0.95,1000,1000,,,
RRT,2,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,0.125,,,,7.757497865460942,
GDA,2,15 9 8 13 12 10 14 11 1 6 3 5 0 2 7 4,62.059982923687535,76,,,,0.006205998292368753,,62.059982923687535
