Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,8 6 7 2 9 0 4 5 1 3,25.261297173761164,27,0.95,1.7425065846533108e-26,1000,,,
RRT,0,6 5 2 3 9 4 0 1 8 7,25.31760541211692,33,0.125,,,,7.300108112377578,
GDA,0,7 6 8 5 2 3 9 0 4 1,25.127002538749817,29,,,,0.003800946922447461,,25.89965232956083
SA,1,7 2 3 9 0 4 5 1 8 6,21.102916426724942,25,0.95,4.7372152883173295e-58,1000,,,
RRT,1,8 6 7 5 2 3 9 0 4 1,25.476032868131735,30,0.125,,,,4.026251341541973,
GDA,1,3 9 5 2 0 4 0 5 8 1 6 7,25.91707439548806,33,,,,0.003800946922447461,,32.657735957670276
SA,2,3 9 2 4 5 7 6 8 1 0,25.31375520796336,29,0.95,2.9103041259987407e-26,1000,,,
RRT,2,9 3 2 5 4 0 8 1 6 7,23.569298810733386,30,0.125,,,,8.621800853343892,
GDA,2,5 4 9 3 9 2 0 1 8 6 7,24.95741732923815,30,,,,0.003800946922447461,,29.571367056643915
