Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,4 2 5 8 9 6 3 7 0 1,19.2892801989182,24,0.95,1.8063862134065357e-47,1000,,,
RRT,0,4 2 5 8 9 3 6 9 0 7 1,20.36307051624961,25,0.125,,,,5.161940949364762,
GDA,0,0 3 6 0 7 9 0 8 0 5 4 2 1,31.282003941682238,39,,,,0.005012366429163819,,43.667736330875925
SA,1,4 2 5 8 9 6 3 7 0 1,19.2892801989182,24,0.95,3.5332016929152836e-28,1000,,,
RRT,1,2 4 5 8 0 9 3 6 0 7 1,21.546774330981094,26,0.125,,,,6.921618173238789,
GDA,1,8 5 2 4 0 7 3 8 0 6 9 1,30.728272750180206,39,,,,0.005012366429163819,,43.70282289588007
SA,2,4 2 5 8 9 6 3 7 0 1,19.2892801989182,24,0.95,2.863924902079955e-38,1000,,,
RRT,2,4 2 5 8 9 6 3 7 0 1,19.2892801989182,24,0.125,,,,5.029830958583247,
GDA,2,2 4 5 7 9 8 3 6 0 1,30.18488952008163,37,,,,0.005012366429163819,,43.20158625296374
