Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,7 2 4 6 9 0 3 1 8 5,20.62511840008253,27,0.95,2.139340962274152e-26,1000,,,
RRT,0,5 7 2 4 6 0 3 1 8 9,22.212829924125014,28,0.125,,,,6.309601995193098,
GDA,0,7 2 6 4 6 5 1 8 0 3 9,20.07385637380243,24,,,,0.004742323105018163,,19.562082808196582
SA,1,7 2 4 6 5 8 1 0 3 9,18.78739606025091,24,0.95,6.805907419304236e-30,1000,,,
RRT,1,6 4 2 7 5 8 1 0 3 9,19.74822402570019,25,0.125,,,,5.056324946477159,
GDA,1,7 2 4 6 9 0 3 1 8 5,20.62511840008253,27,,,,0.004742323105018163,,18.461863847832692
SA,2,9 6 4 2 7 5 1 0 3 8,20.334010463327093,25,0.95,3.874201741124178e-39,1000,,,
RRT,2,8 5 7 2 4 6 9 0 3 1,21.496288123495475,27,0.125,,,,5.538467350699432,
GDA,2,5 7 2 6 4 3 0 8 1 9,25.105752151117184,30,,,,0.004742323105018163,,36.127017414023236
