Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,25 31 18 33 27 29 22 20 16 7 32 14 4 26 19 35 24 12 11 21 17 2 9 10 30 15 34 23 0 5 13 6 28 1 8 3,62.174564386945306,78,0.95,1.353552601239132e-71,1000,,,
RRT,0,17 9 10 30 34 25 23 20 12 11 5 35 9 21 28 8 6 26 19 32 16 4 14 24 13 2 15 31 18 27 33 29 0 22 7 3 1,88.30900725144163,101,0.125,,,,5.852898734147676,
GDA,0,25 4 14 19 8 28 6 13 21 35 12 27 29 22 7 16 20 31 12 24 11 17 2 9 10 30 15 18 5 33 34 23 0 32 26 1 3,71.54352362267485,86,,,,0.015808861904166374,,58.85639286923602
SA,1,23 34 25 31 33 27 14 29 20 16 22 7 32 4 35 24 11 12 5 18 15 30 2 17 9 10 21 13 6 28 1 26 8 19 3 0,53.49137258999636,64,0.95,5.590908206158482e-129,1000,,,
RRT,1,7 16 22 20 23 29 27 31 34 25 11 5 4 19 32 8 6 26 24 12 9 14 30 15 18 33 10 17 21 28 35 13 1 3 0 2,93.97589072316126,116,0.125,,,,6.75062921271528,
GDA,1,34 33 31 15 5 18 27 35 21 13 6 28 26 4 14 32 7 20 22 29 12 24 11 10 9 17 2 30 25 23 0 16 3 19 8 1,68.41944481107637,83,,,,0.015808861904166374,,53.16520258373511
SA,2,28 6 21 35 19 32 14 4 5 12 18 33 27 29 22 16 20 25 31 15 30 9 17 2 10 11 24 13 1 26 8 3 7 0 23 34,62.67336837902323,77,0.95,1.7048175654570925e-103,1000,,,
RRT,2,4 27 14 5 18 15 30 9 11 24 6 13 28 35 12 5 26 21 10 2 17 25 31 29 16 20 33 0 23 34 22 3 32 7 1 8 19 14,87.43140939479895,109,0.125,,,,6.972814894747358,
GDA,2,23 20 22 16 7 4 14 8 6 28 13 19 26 24 11 21 35 27 12 10 30 17 11 5 2 9 15 25 34 31 18 33 0 29 32 3 1,79.80780710291393,102,,,,0.015808861904166374,,66.72920609751105
