Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,7 4 0 1 6 5 2 3,19.631691109702025,25,0.95,8.55222662387736e-35,1000,,,
RRT,0,5 6 7 4 0 1 3 2,19.11770732366439,25,0.125,,,,3.2923136697915383,
GDA,0,5 6 7 4 0 1 3 2,19.11770732366439,25,,,,0.0032468451121217845,,25.179283844501143
SA,1,5 6 7 4 0 1 3 2,19.11770732366439,25,0.95,6.8827431219807535e-28,1000,,,
RRT,1,7 4 0 1 6 5 2 3,19.631691109702025,25,0.125,,,,4.241692583182616,
GDA,1,5 6 7 4 0 1 3 2,19.11770732366439,25,,,,0.0032468451121217845,,27.34168268917523
SA,2,6 7 4 0 1 3 5 2,21.340594470630514,28,0.95,1.5993183657420538e-23,1000,,,
RRT,2,5 6 7 4 0 1 3 2,19.11770732366439,25,0.125,,,,4.521672357528235,
GDA,2,5 6 7 4 0 1 3 2,19.11770732366439,25,,,,0.0032468451121217845,,26.731275808096058
