Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,16 11 13 9 6 7 15 2 14 12 4 3 19 18 10 1 0 17 8 5,34.253110309870934,40,0.95,4.650897441086594e-43,1000,,,
RRT,0,5 14 16 11 13 7 15 7 6 9 2 19 12 3 4 10 18 10 1 8 17 0,47.150154147399306,54,0.125,,,,8.260689885237792,
GDA,0,15 13 6 8 5 11 18 7 10 19 14 16 4 12 9 17 1 3 2 0,103.50363669229837,126,,,,0.010350363669229838,,93.153273023066
SA,1,13 16 11 14 5 18 10 19 4 12 2 9 6 7 15 0 1 17 8 3,38.114359235457414,45,0.95,2.6199558347312164e-63,1000,,,
RRT,1,13 16 11 5 4 19 18 10 17 12 8 14 6 9 7 15 0 1 3 2,48.14191611431319,62,0.125,,,,5.49953385440328,
GDA,1,15 13 6 8 5 11 18 7 10 19 14 16 4 12 9 17 1 3 2 0,103.50363669229837,126,,,,0.010350363669229838,,93.153273023066
SA,2,5 4 12 17 8 15 7 6 9 2 11 16 14 3 19 18 10 1 0 13,37.36532195168131,45,0.95,7.082798761308657e-96,1000,,,
RRT,2,11 16 14 0 8 1 18 5 2 9 6 7 15 12 10 19 3 4 10 1 17 0 1 13,49.625226353000684,63,0.125,,,,6.772575691969631,
GDA,2,15 13 6 8 5 11 18 7 10 19 14 16 4 12 9 17 1 3 2 0,103.50363669229837,126,,,,0.010350363669229838,,93.153273023066
