Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,26 4 16 7 10 24 23 12 27 3 6 18 5 31 22 33 21 13 28 8 11 25 14 2 19 15 29 30 1 17 32 9 0 20,55.26913816248076,67,0.95,9.680159006489683e-150,1000,,,
RRT,0,10 9 14 13 33 11 2 19 14 20 25 7 16 4 26 12 27 24 31 22 8 15 29 30 17 28 11 21 5 6 18 3 0 10 32 1 17 23,97.26713112731332,121,0.125,,,,5.770389888959004,
GDA,0,24 3 27 10 9 25 17 11 8 32 13 21 33 31 22 28 2 19 30 29 15 14 20 7 16 26 6 18 5 0 12 23 4 1,79.19494824678424,98,,,,0.016496042509668112,,64.5490143403377
SA,1,20 2 19 15 29 17 28 8 11 25 9 10 14 7 16 4 26 23 12 27 3 6 24 18 5 31 22 33 21 13 32 1 30 0,51.20005801635743,58,0.95,2.932943804667464e-116,1000,,,
RRT,1,15 19 2 7 16 25 14 20 4 11 8 28 32 30 17 29 13 33 21 22 31 5 9 24 6 18 3 26 12 10 27 0 23 1,83.49373724435438,103,0.125,,,,8.17543492807108,
GDA,1,15 17 14 7 2 20 16 4 26 12 23 6 24 10 31 22 5 33 21 13 32 30 29 19 25 8 28 11 18 3 27 0 9 1,71.53999976753742,85,,,,0.016496042509668112,,58.610439036858004
SA,2,23 12 27 3 6 24 18 10 9 5 31 22 33 21 13 8 25 11 28 32 17 14 7 26 4 16 20 2 19 15 29 1 30 0,53.05482268856021,64,0.95,1.157588859313578e-108,1000,,,
RRT,2,9 33 12 23 7 9 10 24 18 31 22 21 5 6 27 3 26 4 16 25 2 20 14 11 8 28 32 13 30 17 29 19 15 1 0,85.96357048227961,105,0.125,,,,7.153932476868787,
GDA,2,12 23 27 24 22 31 9 25 11 28 33 21 5 18 6 10 14 8 17 13 32 15 29 30 19 2 20 16 4 7 26 0 3 1,74.28677602875568,92,,,,0.016496042509668112,,62.60248132419698
