Method,Run,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,0,3 6 2 9 0 4 8 1 5 7,25.83363659284932,34,0.95,7.669236182072271e-27,1000,,,
RRT,0,9 2 0 4 8 1 5 3 6 7,23.80702571072533,31,0.125,,,,9.313437576623038,
GDA,0,5 3 2 9 0 4 8 1 6 7,25.668834162581827,32,,,,0.004375846206140227,,30.591540827133024
SA,1,3 6 2 9 0 4 8 1 5 7,25.83363659284932,34,0.95,2.1290152949370563e-36,1000,,,
RRT,1,7 8 4 9 2 3 5 1 6 0,27.13835147604841,33,0.125,,,,6.602887532325311,
GDA,1,6 5 3 2 9 0 4 8 1 7,26.595043845250416,33,,,,0.004375846206140227,,34.42040625750459
SA,2,3 6 2 9 0 4 8 1 5 7,25.83363659284932,34,0.95,6.854832900196037e-47,1000,,,
RRT,2,7 5 3 6 8 4 0 2 9 1,27.74000583838024,34,0.125,,,,6.508778383006561,
GDA,2,3 2 9 2 8 4 0 6 1 5 7,29.727082704489742,36,,,,0.004375846206140227,,38.769997386405386
