Method,BestSol,EuclideanCost,ManhattanCost,alpha,finalTemp,initialTemp,rainSpeed,tolerance,waterFinalLevel
SA,[10, 6, 7, 11, 11, 4, 4, 5, 9, 0, 8, 3, 2, 1],27.922142207819594,36,0.95,1.722078277288059e-220,1000,,,
RRT,[8, 6, 10, 7, 5, 5, 11, 1, 1, 4, 9, 0, 2, 3],30.048693234012077,37,0.125,,,,4.948720035627691,
GDA,[11, 7, 10, 8, 6, 9, 4, 5, 1, 2, 3, 0],44.2048622379381,56,,,,0.00442048622379381,,3.705225362637954e-12
SA,[10, 10, 10, 10, 6, 7, 7, 11, 1, 4, 5, 9, 0, 8, 3, 2],26.848351890488182,35
RRT,[10, 6, 7, 5, 5, 9, 9, 4, 1, 11, 8, 3, 2, 0],30.476959483446226,38
GDA,[11, 7, 10, 8, 6, 9, 4, 5, 1, 2, 3, 0],44.2048622379381,56
SA,[7, 7, 7, 7, 7, 10, 10, 10, 10, 6, 2, 2, 8, 0, 9, 5, 11, 4, 1, 3],24.65044146777779,31
RRT,[10, 6, 6, 6, 7, 11, 4, 5, 9, 0, 8, 2, 3, 1],28.158210185319383,37
GDA,[11, 7, 10, 8, 6, 9, 4, 5, 1, 2, 3, 0],44.2048622379381,56
SA,[11, 4, 4, 4, 4, 4, 4, 1, 1, 5, 9, 0, 8, 3, 2, 6, 10, 7],24.85764710557361,31
RRT,[10, 10, 10, 6, 7, 11, 11, 4, 1, 5, 9, 0, 8, 3, 2],27.463198381037603,35
GDA,[11, 7, 10, 8, 6, 9, 4, 5, 1, 2, 3, 0],44.2048622379381,56
SA,[10, 7, 7, 7, 5, 5, 9, 4, 1, 11, 11, 6, 2, 8, 3, 0],28.2081823322435,35
RRT,[8, 8, 2, 6, 10, 7, 5, 11, 1, 4, 9, 0, 2, 3],30.122483551343485,37
GDA,[11, 7, 10, 8, 6, 9, 4, 5, 1, 2, 3, 0],44.2048622379381,56
